id,amount,loan_id,repayment_date,fully_repayed_on
29799,2000,72882,04/02/2019 15:43,04/02/2019 15:43
29800,1200,88802,04/02/2019 15:46,04/02/2019 15:46
29803,1130,97223,04/02/2019 15:52,04/02/2019 15:52
29804,1100,97513,04/02/2019 15:52,04/02/2019 15:52
29806,1200,99478,04/02/2019 16:04,04/02/2019 16:04
29807,2950,90251,04/02/2019 16:13,04/02/2019 16:14
29808,15,91148,04/02/2019 16:34,04/02/2019 16:34
29809,3600,86594,04/02/2019 16:38,04/02/2019 16:38
29811,20,98128,04/02/2019 16:51,04/02/2019 16:52
29812,3600,86144,04/02/2019 16:53,04/02/2019 16:54
29814,990,99544,04/02/2019 16:55,04/02/2019 16:55
29816,1080,77318,04/02/2019 16:56,04/02/2019 16:56
29817,340,97600,04/02/2019 16:59,04/02/2019 16:59
29824,4800,98930,04/02/2019 17:34,04/02/2019 17:34
29825,50,98348,04/02/2019 17:35,04/02/2019 17:35
29826,2320,94431,04/02/2019 17:46,04/02/2019 17:46
29827,1800,88917,04/02/2019 17:46,04/02/2019 17:46
29828,1160,94843,04/02/2019 17:52,04/02/2019 17:52
29830,2320,94520,04/02/2019 17:59,04/02/2019 17:59
29831,980,98754,04/02/2019 18:03,04/02/2019 18:04
29833,1165,92601,04/02/2019 18:07,04/02/2019 18:07
29834,1200,88709,04/02/2019 18:13,04/02/2019 18:13
29835,660,98862,04/02/2019 18:22,04/02/2019 18:22
29836,100,98034,04/02/2019 18:23,04/02/2019 18:23
29837,1180,99957,04/02/2019 18:25,04/02/2019 18:25
29838,1180,90845,04/02/2019 18:25,04/02/2019 18:25
29839,2400,91138,04/02/2019 18:27,04/02/2019 18:27
29840,1695,98127,04/02/2019 18:44,04/02/2019 18:44
29841,3675,69720,04/02/2019 18:48,04/02/2019 18:48
29842,1060,97247,04/02/2019 18:53,04/02/2019 18:53
29843,32,99855,04/02/2019 18:54,04/02/2019 18:54
29844,1331,80529,04/02/2019 19:04,04/02/2019 19:04
29845,100,99028,04/02/2019 19:04,04/02/2019 19:05
29846,1155,95384,04/02/2019 19:19,04/02/2019 19:19
29848,1160,99248,04/02/2019 19:27,04/02/2019 19:27
29849,1063,99973,04/02/2019 19:29,04/02/2019 19:29
29850,2400,84697,04/02/2019 19:43,04/02/2019 19:43
29851,1680,90041,04/02/2019 19:47,04/02/2019 19:47
29852,1155,93857,04/02/2019 19:49,04/02/2019 19:49
29853,2400,85978,04/02/2019 19:50,04/02/2019 19:50
29854,1770,94587,04/02/2019 19:53,04/02/2019 19:53
29855,3390,97605,04/02/2019 20:05,04/02/2019 20:05
29856,1155,86108,04/02/2019 20:05,04/02/2019 20:05
29857,1695,97214,04/02/2019 20:07,04/02/2019 20:08
29858,1130,98458,04/02/2019 20:08,04/02/2019 20:08
29860,1740,98989,04/02/2019 20:18,04/02/2019 20:18
29861,1100,99998,04/02/2019 20:22,04/02/2019 20:22
29862,60,99998,04/02/2019 20:22,04/02/2019 20:22
29863,1180,84930,04/02/2019 20:40,04/02/2019 20:40
29864,4160,85086,04/02/2019 20:54,04/02/2019 20:54
29865,1200,85781,04/02/2019 20:55,04/02/2019 20:55
29866,3390,99357,04/02/2019 20:55,04/02/2019 20:55
29867,1800,93630,04/02/2019 20:58,04/02/2019 20:59
29869,605,99252,04/02/2019 21:04,04/02/2019 21:04
29870,3600,96324,04/02/2019 21:05,04/02/2019 21:05
29871,2400,85970,04/02/2019 21:06,04/02/2019 21:06
29872,2260,97676,04/02/2019 21:08,04/02/2019 21:08
29873,1225,72222,04/02/2019 21:09,04/02/2019 21:10
29874,1746,31776,04/02/2019 21:10,04/02/2019 21:10
29875,2825,98106,04/02/2019 21:16,04/02/2019 21:16
29880,3600,85663,04/02/2019 21:37,04/02/2019 21:37
29881,300,98034,04/02/2019 21:39,04/02/2019 21:39
29882,50,97830,04/02/2019 21:48,04/02/2019 21:48
29883,2400,84868,04/02/2019 21:48,04/02/2019 21:48
29885,2000,98406,04/02/2019 21:55,04/02/2019 21:55
29887,1225,72514,04/02/2019 22:05,04/02/2019 22:05
29888,1200,84651,04/02/2019 22:09,04/02/2019 22:09
29889,120,95866,04/02/2019 22:09,04/02/2019 22:09
29890,1225,98314,04/02/2019 22:21,04/02/2019 22:21
29891,50,93714,04/02/2019 22:23,04/02/2019 22:23
29892,20,93714,04/02/2019 22:23,04/02/2019 22:23
29893,1155,95337,04/02/2019 22:23,04/02/2019 22:23
29896,3390,98033,04/02/2019 22:40,04/02/2019 22:40
29902,14,60135,04/02/2019 23:34,04/02/2019 23:34
29904,60,95512,05/02/2019 0:07,05/02/2019 0:07
29906,90,85897,05/02/2019 0:20,05/02/2019 0:20
29907,85,99678,05/02/2019 0:31,05/02/2019 0:31
29915,1155,82497,05/02/2019 3:36,05/02/2019 3:36
29920,378,99663,05/02/2019 7:27,05/02/2019 7:27
29921,40,100005,05/02/2019 7:28,05/02/2019 7:28
29923,308,90131,05/02/2019 8:58,05/02/2019 8:58
29924,1200,85778,05/02/2019 9:02,05/02/2019 9:02
29925,1845,85020,05/02/2019 9:21,05/02/2019 9:21
29927,1155,85358,05/02/2019 9:30,05/02/2019 9:30
29928,2260,100098,05/02/2019 9:31,05/02/2019 9:31
29936,1130,98123,05/02/2019 10:32,05/02/2019 10:32
29937,1051,85214,05/02/2019 10:38,05/02/2019 10:38
29940,1960,95512,05/02/2019 10:59,05/02/2019 10:59
29941,2000,99591,05/02/2019 11:07,05/02/2019 11:07
29942,400,99591,05/02/2019 11:14,05/02/2019 11:14
29943,1200,90629,05/02/2019 11:15,05/02/2019 11:15
29944,1225,84192,05/02/2019 11:19,05/02/2019 11:19
29946,1180,90858,05/02/2019 11:30,05/02/2019 11:30
29947,1155,90193,05/02/2019 11:34,05/02/2019 11:34
29948,1200,95916,05/02/2019 11:48,05/02/2019 11:48
29949,1130,98968,05/02/2019 12:01,05/02/2019 12:01
29950,2,98307,05/02/2019 12:05,05/02/2019 12:05
29952,2900,95423,05/02/2019 12:10,05/02/2019 12:10
29953,1000,86354,05/02/2019 12:13,05/02/2019 12:13
29954,300,86726,05/02/2019 12:20,05/02/2019 12:20
29957,180,91156,05/02/2019 12:26,05/02/2019 12:26
29958,4800,85398,05/02/2019 12:28,05/02/2019 12:28
29959,1180,91006,05/02/2019 12:30,05/02/2019 12:30
29963,2450,79341,05/02/2019 12:45,05/02/2019 12:45
29964,1770,90703,05/02/2019 12:47,05/02/2019 12:47
29965,1200,88051,05/02/2019 12:48,05/02/2019 12:48
29966,1200,85322,05/02/2019 12:51,05/02/2019 12:52
29970,2887,97708,05/02/2019 12:57,05/02/2019 12:58
29971,1,97708,05/02/2019 12:58,05/02/2019 12:58
29972,1777,94517,05/02/2019 13:09,05/02/2019 13:09
29973,7,98348,05/02/2019 13:15,05/02/2019 13:15
29974,0,98348,05/02/2019 13:15,05/02/2019 13:15
29977,3600,85838,05/02/2019 13:26,05/02/2019 13:26
29978,1150,85897,05/02/2019 13:39,05/02/2019 13:39
29979,2370,93744,05/02/2019 13:39,05/02/2019 13:39
29981,1130,99427,05/02/2019 13:48,05/02/2019 13:48
29983,2260,98476,05/02/2019 13:58,05/02/2019 13:58
29984,4200,85381,05/02/2019 13:59,05/02/2019 13:59
29985,1180,90776,05/02/2019 14:01,05/02/2019 14:01
29986,4800,85804,05/02/2019 14:09,05/02/2019 14:10
29987,1205,86974,05/02/2019 14:11,05/02/2019 14:11
29989,3600,86352,05/02/2019 14:29,05/02/2019 14:30
29990,427,98034,05/02/2019 14:45,05/02/2019 14:45
29991,1800,98870,05/02/2019 14:47,05/02/2019 14:48
29992,3388,98933,05/02/2019 14:48,05/02/2019 14:49
29993,1160,95849,05/02/2019 14:49,05/02/2019 14:49
29994,2,99855,05/02/2019 14:58,05/02/2019 14:58
29995,2260,100180,05/02/2019 15:31,05/02/2019 15:31
29997,1600,93955,05/02/2019 15:35,05/02/2019 15:36
29998,1200,95392,05/02/2019 15:37,05/02/2019 15:37
30000,1200,87948,05/02/2019 15:56,05/02/2019 15:57
30001,1695,100222,05/02/2019 16:19,05/02/2019 16:19
30002,2360,85897,05/02/2019 16:27,05/02/2019 16:27
30004,2400,85621,05/02/2019 16:27,05/02/2019 16:27
30007,300,99159,05/02/2019 16:38,05/02/2019 16:38
30008,2360,98519,05/02/2019 16:49,05/02/2019 16:49
30009,300,99813,05/02/2019 16:52,05/02/2019 16:52
30011,1200,88357,05/02/2019 17:00,05/02/2019 17:00
30012,3600,98857,05/02/2019 17:19,05/02/2019 17:19
30013,2400,86218,05/02/2019 17:20,05/02/2019 17:20
30014,1205,90294,05/02/2019 17:28,05/02/2019 17:28
30015,1185,94023,05/02/2019 17:28,05/02/2019 17:28
30017,2450,82070,05/02/2019 17:40,05/02/2019 17:40
30020,2260,98380,05/02/2019 17:43,05/02/2019 17:44
30025,10,62262,05/02/2019 17:49,05/02/2019 17:49
30026,220,84047,05/02/2019 17:50,05/02/2019 17:50
30027,220,84047,05/02/2019 17:51,05/02/2019 17:51
30028,150,94723,05/02/2019 17:56,05/02/2019 17:56
30029,3555,94916,05/02/2019 17:58,05/02/2019 17:58
30030,3390,100215,05/02/2019 18:12,05/02/2019 18:12
30032,3390,100272,05/02/2019 18:14,05/02/2019 18:14
30033,3600,85178,05/02/2019 18:14,05/02/2019 18:14
30034,145,100218,05/02/2019 18:14,05/02/2019 18:15
30035,1130,98140,05/02/2019 18:14,05/02/2019 18:14
30036,1225,84704,05/02/2019 18:16,05/02/2019 18:17
30038,1500,77732,05/02/2019 18:26,05/02/2019 18:26
30040,1200,93256,05/02/2019 18:29,05/02/2019 18:29
30041,3390,99397,05/02/2019 18:34,05/02/2019 18:34
30042,154,96806,05/02/2019 18:40,05/02/2019 18:40
30043,179,77732,05/02/2019 18:55,05/02/2019 18:55
30044,1155,95450,05/02/2019 19:02,05/02/2019 19:02
30045,1000,85590,05/02/2019 19:09,05/02/2019 19:09
30048,1155,56945,05/02/2019 19:28,05/02/2019 19:28
30049,460,89552,05/02/2019 19:30,05/02/2019 19:31
30050,1130,100274,05/02/2019 19:31,05/02/2019 19:31
30052,1800,96494,05/02/2019 19:33,05/02/2019 19:33
30053,7,98713,05/02/2019 19:44,05/02/2019 19:44
30054,1160,97945,05/02/2019 19:57,05/02/2019 19:57
30055,20,100298,05/02/2019 19:58,05/02/2019 19:58
30056,100,99663,05/02/2019 19:59,05/02/2019 19:59
30057,200,98464,05/02/2019 20:04,05/02/2019 20:04
30058,3600,90374,05/02/2019 20:10,05/02/2019 20:10
30061,2400,92789,05/02/2019 20:21,05/02/2019 20:21
30062,2260,98538,05/02/2019 20:21,05/02/2019 20:21
30063,3480,95773,05/02/2019 20:23,05/02/2019 20:23
30065,1200,86277,05/02/2019 20:25,05/02/2019 20:25
30069,1200,85232,05/02/2019 20:32,05/02/2019 20:32
30071,1155,96477,05/02/2019 20:45,05/02/2019 20:45
30074,1155,92414,05/02/2019 21:08,05/02/2019 21:08
30078,1800,85679,05/02/2019 21:46,05/02/2019 21:48
30079,2900,95415,05/02/2019 21:48,05/02/2019 21:49
30082,5,100299,05/02/2019 22:13,05/02/2019 22:13
30083,1695,98556,05/02/2019 22:13,05/02/2019 22:13
30088,1130,98017,05/02/2019 22:23,05/02/2019 22:23
30089,1130,98250,05/02/2019 22:27,05/02/2019 22:27
30090,6000,85371,05/02/2019 22:35,05/02/2019 22:35
30091,200,100344,05/02/2019 22:38,05/02/2019 22:39
30092,740,99252,05/02/2019 22:39,05/02/2019 22:39
30093,2395,92536,05/02/2019 22:44,05/02/2019 22:44
30094,1200,85841,05/02/2019 22:47,05/02/2019 22:47
30096,2400,85293,05/02/2019 23:05,05/02/2019 23:07
30100,1240,97600,05/02/2019 23:10,05/02/2019 23:10
30101,1200,85508,05/02/2019 23:18,05/02/2019 23:18
30102,3390,98332,05/02/2019 23:25,05/02/2019 23:25
30103,1130,98067,05/02/2019 23:27,05/02/2019 23:27
30104,3390,98241,05/02/2019 23:37,05/02/2019 23:38
30105,55,98133,06/02/2019 0:00,06/02/2019 0:00
30106,1000,91671,06/02/2019 0:02,06/02/2019 0:02
30107,200,99813,06/02/2019 0:11,06/02/2019 0:12
30109,1732,98009,06/02/2019 0:15,06/02/2019 0:15
30110,1,98009,06/02/2019 0:15,06/02/2019 0:15
30111,100,99578,06/02/2019 0:35,06/02/2019 0:35
30113,25,68418,06/02/2019 1:41,06/02/2019 1:41
30114,130,99500,06/02/2019 4:38,06/02/2019 4:38
30115,1000,70751,06/02/2019 8:13,06/02/2019 8:13
30116,1160,97834,06/02/2019 8:20,06/02/2019 8:20
30118,1130,98231,06/02/2019 9:01,06/02/2019 9:01
30119,2260,99851,06/02/2019 9:02,06/02/2019 9:02
30120,2400,95477,06/02/2019 9:07,06/02/2019 9:07
30121,200,99333,06/02/2019 9:11,06/02/2019 9:11
30125,200,99449,06/02/2019 9:17,06/02/2019 9:17
30126,6000,93734,06/02/2019 9:27,06/02/2019 9:27
30127,50,98307,06/02/2019 9:35,06/02/2019 9:36
30128,2400,88561,06/02/2019 9:41,06/02/2019 9:41
30129,152,81780,06/02/2019 9:44,06/02/2019 9:45
30130,1000,88773,06/02/2019 9:57,06/02/2019 9:57
30131,0,88773,06/02/2019 9:58,06/02/2019 9:58
30132,60,99969,06/02/2019 10:03,06/02/2019 10:03
30133,2260,98258,06/02/2019 10:36,06/02/2019 10:36
30135,700,100095,06/02/2019 10:40,06/02/2019 10:40
30136,2307,86482,06/02/2019 10:40,06/02/2019 10:40
30137,100,100095,06/02/2019 10:40,06/02/2019 10:41
30139,50,100095,06/02/2019 10:42,06/02/2019 10:42
30140,20,100095,06/02/2019 10:43,06/02/2019 10:43
30142,1308,68235,06/02/2019 10:50,06/02/2019 10:50
30146,1130,98271,06/02/2019 11:22,06/02/2019 11:22
30147,2400,87640,06/02/2019 11:34,06/02/2019 11:34
30150,1130,98907,06/02/2019 11:41,06/02/2019 11:41
30151,2825,100181,06/02/2019 11:46,06/02/2019 11:46
30152,1000,99371,06/02/2019 11:51,06/02/2019 11:51
30153,1200,94025,06/02/2019 11:56,06/02/2019 11:56
30155,1740,95987,06/02/2019 12:20,06/02/2019 12:20
30157,1225,85205,06/02/2019 12:26,06/02/2019 12:26
30158,1225,84675,06/02/2019 12:30,06/02/2019 12:30
30159,20,100467,06/02/2019 12:41,06/02/2019 12:41
30160,1200,89210,06/02/2019 12:42,06/02/2019 12:42
30161,1225,85414,06/02/2019 12:42,06/02/2019 12:42
30162,1130,98351,06/02/2019 12:49,06/02/2019 12:49
30163,16,81681,06/02/2019 12:55,06/02/2019 12:56
30164,5,84406,06/02/2019 13:03,06/02/2019 13:03
30165,1200,91996,06/02/2019 13:04,06/02/2019 13:04
30166,1130,98630,06/02/2019 13:10,06/02/2019 13:10
30168,1778,81797,06/02/2019 13:17,06/02/2019 13:17
30169,131,100466,06/02/2019 13:17,06/02/2019 13:17
30171,1695,99433,06/02/2019 13:25,06/02/2019 13:26
30172,1180,92134,06/02/2019 13:28,06/02/2019 13:29
30173,1695,99845,06/02/2019 13:31,06/02/2019 13:31
30174,3390,99279,06/02/2019 13:32,06/02/2019 13:32
30177,60,91616,06/02/2019 13:48,06/02/2019 13:48
30180,1012,77822,06/02/2019 14:07,06/02/2019 14:07
30181,3000,96467,06/02/2019 14:12,06/02/2019 14:12
30182,2000,99027,06/02/2019 14:13,06/02/2019 14:13
30183,800,100153,06/02/2019 14:28,06/02/2019 14:28
30184,1600,99027,06/02/2019 14:34,06/02/2019 14:34
30186,1130,99876,06/02/2019 14:44,06/02/2019 14:44
30188,3390,99049,06/02/2019 14:52,06/02/2019 14:52
30189,1770,99048,06/02/2019 14:52,06/02/2019 14:52
30192,1155,97850,06/02/2019 15:01,06/02/2019 15:01
30193,1740,95776,06/02/2019 15:03,06/02/2019 15:04
30195,1160,97578,06/02/2019 15:07,06/02/2019 15:07
30196,3615,71030,06/02/2019 15:30,06/02/2019 15:30
30197,2400,93285,06/02/2019 15:33,06/02/2019 15:33
30203,1800,97684,06/02/2019 15:56,06/02/2019 15:56
30205,20,98691,06/02/2019 16:07,06/02/2019 16:07
30206,550,73571,06/02/2019 16:08,06/02/2019 16:08
30208,100,100468,06/02/2019 16:11,06/02/2019 16:11
30212,2310,97459,06/02/2019 16:54,06/02/2019 16:54
30213,3600,88001,06/02/2019 16:58,06/02/2019 16:58
30214,450,72804,06/02/2019 17:15,06/02/2019 17:15
30215,1200,97948,06/02/2019 17:21,06/02/2019 17:21
30217,2963,95146,06/02/2019 17:29,06/02/2019 17:29
30218,97,99973,06/02/2019 17:32,06/02/2019 17:32
30219,900,86726,06/02/2019 17:32,06/02/2019 17:32
30220,1733,96863,06/02/2019 17:37,06/02/2019 17:37
30221,3555,90214,06/02/2019 17:44,06/02/2019 17:44
30222,4900,75260,06/02/2019 17:46,06/02/2019 17:46
30223,1688,94800,06/02/2019 17:56,06/02/2019 17:56
30225,900,89552,06/02/2019 17:57,06/02/2019 17:57
30226,1180,100186,06/02/2019 17:59,06/02/2019 17:59
30227,35,71079,06/02/2019 18:00,06/02/2019 18:00
30228,2,71079,06/02/2019 18:01,06/02/2019 18:01
30231,2310,97614,06/02/2019 18:11,06/02/2019 18:11
30232,1130,98177,06/02/2019 18:11,06/02/2019 18:12
30233,78,93955,06/02/2019 18:13,06/02/2019 18:13
30237,3600,89288,06/02/2019 18:31,06/02/2019 18:31
30238,959,92438,06/02/2019 18:31,06/02/2019 18:31
30239,1200,88918,06/02/2019 18:33,06/02/2019 18:34
30240,2260,98554,06/02/2019 18:37,06/02/2019 18:37
30241,2400,86293,06/02/2019 18:39,06/02/2019 18:39
30243,2320,98448,06/02/2019 18:42,06/02/2019 18:42
30244,1695,100226,06/02/2019 18:49,06/02/2019 18:49
30245,4100,77775,06/02/2019 18:50,06/02/2019 18:50
30246,700,77775,06/02/2019 18:58,06/02/2019 18:58
30247,3675,82029,06/02/2019 19:11,06/02/2019 19:11
30250,3540,91233,06/02/2019 19:33,06/02/2019 19:33
30254,500,98023,06/02/2019 20:02,06/02/2019 20:02
30255,1740,99288,06/02/2019 20:02,06/02/2019 20:04
30258,2260,99001,06/02/2019 20:20,06/02/2019 20:20
30259,1200,97929,06/02/2019 20:21,06/02/2019 20:21
30260,3390,98422,06/02/2019 20:24,06/02/2019 20:25
30261,2400,86571,06/02/2019 20:27,06/02/2019 20:27
30262,3675,84082,06/02/2019 20:29,06/02/2019 20:29
30263,100,100662,06/02/2019 20:32,06/02/2019 20:32
30264,2600,95599,06/02/2019 20:32,06/02/2019 20:32
30265,1000,98464,06/02/2019 20:37,06/02/2019 20:37
30267,455,98862,06/02/2019 20:42,06/02/2019 20:43
30268,120,95599,06/02/2019 20:43,06/02/2019 20:43
30270,1,65539,06/02/2019 21:02,06/02/2019 21:02
30272,3600,87692,06/02/2019 21:04,06/02/2019 21:04
30273,1733,98065,06/02/2019 21:12,06/02/2019 21:12
30274,17,76860,06/02/2019 21:13,06/02/2019 21:13
30275,3540,91262,06/02/2019 21:21,06/02/2019 21:21
30276,3000,90171,06/02/2019 21:22,06/02/2019 21:22
30277,1200,90962,06/02/2019 21:28,06/02/2019 21:28
30279,100,98834,06/02/2019 21:50,06/02/2019 21:50
30280,2410,86842,06/02/2019 21:56,06/02/2019 21:56
30281,1770,95687,06/02/2019 21:58,06/02/2019 21:58
30282,1200,86244,06/02/2019 21:59,06/02/2019 21:59
30283,1200,86270,06/02/2019 22:09,06/02/2019 22:09
30287,2310,95395,06/02/2019 22:24,06/02/2019 22:25
30288,580,99252,06/02/2019 22:25,06/02/2019 22:25
30289,1695,98777,06/02/2019 22:33,06/02/2019 22:33
30290,1800,87308,06/02/2019 22:38,06/02/2019 22:38
30291,3600,93991,06/02/2019 23:07,06/02/2019 23:08
30292,100,91091,06/02/2019 23:11,06/02/2019 23:11
30293,1200,91896,07/02/2019 0:55,07/02/2019 0:55
30294,1200,82032,07/02/2019 1:13,07/02/2019 1:13
30295,21,82032,07/02/2019 1:13,07/02/2019 1:13
30296,100,94993,07/02/2019 4:32,07/02/2019 4:32
30298,100,99604,07/02/2019 7:34,07/02/2019 7:34
30299,420,98023,07/02/2019 7:42,07/02/2019 7:42
30301,4620,93892,07/02/2019 8:51,07/02/2019 8:51
30304,776,79006,07/02/2019 9:05,07/02/2019 9:05
30305,980,100752,07/02/2019 9:17,07/02/2019 9:17
30307,1155,98126,07/02/2019 9:20,07/02/2019 9:20
30308,4200,88550,07/02/2019 9:23,07/02/2019 9:23
30309,1130,99559,07/02/2019 9:26,07/02/2019 9:26
30310,20,100483,07/02/2019 9:32,07/02/2019 9:32
30312,3,100483,07/02/2019 9:33,07/02/2019 9:34
30313,40,91616,07/02/2019 9:53,07/02/2019 9:54
30314,300,99661,07/02/2019 10:01,07/02/2019 10:01
30317,1695,100422,07/02/2019 10:24,07/02/2019 10:24
30319,2260,100480,07/02/2019 10:45,07/02/2019 10:45
30321,100,97830,07/02/2019 10:47,07/02/2019 10:48
30323,1714,96874,07/02/2019 10:55,07/02/2019 10:55
30325,1205,91220,07/02/2019 11:01,07/02/2019 11:01
30326,2320,98578,07/02/2019 11:02,07/02/2019 11:02
30329,1100,93328,07/02/2019 11:11,07/02/2019 11:11
30330,1800,88266,07/02/2019 11:15,07/02/2019 11:15
30331,100,93328,07/02/2019 11:17,07/02/2019 11:17
30332,1800,88203,07/02/2019 11:23,07/02/2019 11:23
30333,1025,91091,07/02/2019 11:23,07/02/2019 11:24
30334,1733,98423,07/02/2019 11:32,07/02/2019 11:32
30335,50,100453,07/02/2019 11:32,07/02/2019 11:32
30345,1020,99076,07/02/2019 12:06,07/02/2019 12:07
30346,110,99076,07/02/2019 12:07,07/02/2019 12:07
30356,2450,81846,07/02/2019 12:35,07/02/2019 12:35
30360,1000,84640,07/02/2019 12:56,07/02/2019 12:56
30362,1740,96163,07/02/2019 13:22,07/02/2019 13:22
30363,1155,82191,07/02/2019 13:22,07/02/2019 13:22
30364,1,99804,07/02/2019 13:28,07/02/2019 13:28
30371,3390,100285,07/02/2019 14:04,07/02/2019 14:04
30372,8,99449,07/02/2019 14:09,07/02/2019 14:09
30373,1180,94888,07/02/2019 14:16,07/02/2019 14:16
30374,500,99821,07/02/2019 14:31,07/02/2019 14:31
30378,4,74446,07/02/2019 14:33,07/02/2019 14:33
30381,3390,100235,07/02/2019 14:38,07/02/2019 14:38
30382,3000,89614,07/02/2019 14:52,07/02/2019 14:53
30383,30,100830,07/02/2019 15:04,07/02/2019 15:04
30385,1800,87888,07/02/2019 15:20,07/02/2019 15:20
30386,1166,74446,07/02/2019 15:29,07/02/2019 15:29
30393,1200,87069,07/02/2019 16:05,07/02/2019 16:05
30394,3550,91844,07/02/2019 16:09,07/02/2019 16:09
30395,5,91844,07/02/2019 16:10,07/02/2019 16:10
30397,1800,93116,07/02/2019 16:30,07/02/2019 16:30
30398,1695,100479,07/02/2019 16:30,07/02/2019 16:30
30399,1000,83925,07/02/2019 16:33,07/02/2019 16:33
30400,3615,84845,07/02/2019 16:36,07/02/2019 16:36
30402,2320,98388,07/02/2019 16:48,07/02/2019 16:48
30403,1180,100889,07/02/2019 16:52,07/02/2019 16:52
30406,1160,96840,07/02/2019 17:04,07/02/2019 17:04
30410,2825,99498,07/02/2019 17:14,07/02/2019 17:14
30415,325,89283,07/02/2019 17:39,07/02/2019 17:39
30416,100,98307,07/02/2019 17:44,07/02/2019 17:44
30417,948,98307,07/02/2019 17:44,07/02/2019 17:44
30419,1865,85166,07/02/2019 17:49,07/02/2019 17:49
30420,1,85166,07/02/2019 17:50,07/02/2019 17:50
30421,308,84047,07/02/2019 17:55,07/02/2019 17:56
30422,2260,99138,07/02/2019 17:56,07/02/2019 17:56
30423,0,84047,07/02/2019 17:57,07/02/2019 17:57
30426,1185,95763,07/02/2019 18:12,07/02/2019 18:12
30429,1200,98441,07/02/2019 18:26,07/02/2019 18:26
30430,2400,87639,07/02/2019 18:26,07/02/2019 18:26
30431,1130,100925,07/02/2019 18:27,07/02/2019 18:27
30432,1770,92539,07/02/2019 18:28,07/02/2019 18:28
30433,1199,99026,07/02/2019 18:29,07/02/2019 18:29
30435,1145,86341,07/02/2019 18:46,07/02/2019 18:46
30436,1,86341,07/02/2019 18:46,07/02/2019 18:46
30442,3600,87620,07/02/2019 19:16,07/02/2019 19:16
30443,3600,86980,07/02/2019 19:17,07/02/2019 19:17
30444,1185,95699,07/02/2019 19:20,07/02/2019 19:20
30446,2450,75948,07/02/2019 19:31,07/02/2019 19:31
30447,3675,86765,07/02/2019 19:38,07/02/2019 19:38
30448,79,86341,07/02/2019 19:42,07/02/2019 19:42
30449,10,97541,07/02/2019 19:47,07/02/2019 19:47
30450,2700,91963,07/02/2019 19:49,07/02/2019 19:49
30451,2450,75611,07/02/2019 19:55,07/02/2019 19:55
30454,1200,88679,07/02/2019 20:03,07/02/2019 20:03
30456,1130,98502,07/02/2019 20:11,07/02/2019 20:11
30457,191,100702,07/02/2019 20:15,07/02/2019 20:15
30458,2320,98249,07/02/2019 20:16,07/02/2019 20:16
30460,1180,92180,07/02/2019 20:34,07/02/2019 20:34
30461,1200,92213,07/02/2019 20:35,07/02/2019 20:35
30462,1800,97101,07/02/2019 20:45,07/02/2019 20:45
30463,1200,87091,07/02/2019 20:53,07/02/2019 20:54
30465,3540,92472,07/02/2019 21:00,07/02/2019 21:00
30467,3390,100977,07/02/2019 21:28,07/02/2019 21:29
30470,4520,98750,07/02/2019 21:37,07/02/2019 21:37
30471,9,100434,07/02/2019 21:39,07/02/2019 21:40
30473,2115,100218,07/02/2019 21:46,07/02/2019 21:47
30474,1000,100902,07/02/2019 21:52,07/02/2019 21:52
30475,4800,87701,07/02/2019 21:53,07/02/2019 21:53
30476,130,100902,07/02/2019 21:54,07/02/2019 21:54
30477,230,99661,07/02/2019 21:55,07/02/2019 21:55
30478,600,99661,07/02/2019 21:55,07/02/2019 21:55
30479,3600,87707,07/02/2019 22:02,07/02/2019 22:02
30480,1130,98755,07/02/2019 22:16,07/02/2019 22:16
30481,1225,73001,07/02/2019 22:19,07/02/2019 22:19
30482,1200,87554,07/02/2019 22:30,07/02/2019 22:30
30483,1,98133,07/02/2019 22:31,07/02/2019 22:31
30484,100,101003,07/02/2019 22:32,07/02/2019 22:32
30485,230,99330,07/02/2019 22:33,07/02/2019 22:33
30486,1200,87607,07/02/2019 22:50,07/02/2019 22:51
30487,256,90535,07/02/2019 22:56,07/02/2019 22:56
30488,0,90535,07/02/2019 22:57,07/02/2019 22:57
30489,1180,97937,07/02/2019 23:18,07/02/2019 23:18
30491,900,90753,07/02/2019 23:23,07/02/2019 23:23
30493,600,94723,07/02/2019 23:53,07/02/2019 23:53
30494,1700,97777,07/02/2019 23:53,07/02/2019 23:53
30495,7,97777,07/02/2019 23:54,07/02/2019 23:54
